temp_c,humidity,wind_kmh,rain_prob,days_since_spray,stage_encoded,min_interval,growth_stage,label
9.8,65.5,11.1,18.4,6,1,14,Green Tip,SPRAY
21.6,63.1,5.4,10,0,13,0,Harvest,SPRAY
19.5,31.7,3.5,0.6,19,6,14,Fruitlet,SPRAY
38.3,74.3,9.8,9.4,14,5,14,Petal Fall,SKIP
-2,35.3,1,10.4,20,14,21,Post-Harvest,SKIP
17.2,42,1.5,6.7,8,5,14,Petal Fall,SPRAY
12.9,31.9,1.6,18.9,16,1,14,Green Tip,SPRAY
10.9,45.9,9.1,3.3,15,10,14,Fruit Development-III,SPRAY
39.6,45.4,2,14.5,16,6,14,Fruitlet,SKIP
26.2,57.6,8.1,14.5,11,4,10,Flowering,SPRAY
-2.2,50.7,11.4,3.9,4,13,0,Harvest,SKIP
23.9,58.6,13.5,0,4,5,14,Petal Fall,SPRAY
20.7,47.7,7.1,18.5,17,12,14,Pre-Harvest,SPRAY
39.5,79.6,9.8,9.1,20,14,21,Post-Harvest,SKIP
17.1,46.3,10.9,13.9,0,8,14,Fruit Development-I,SKIP
15.6,56.2,9.9,21.5,20,7,14,Fruit Set,SPRAY
13.4,59.9,3.7,5.6,1,13,0,Harvest,SPRAY
-1.7,75.5,12.6,8.1,12,4,10,Flowering,SKIP
11,37.9,1.9,21.7,20,14,21,Post-Harvest,SPRAY
38.3,70.4,5.3,5.1,19,11,14,Fruit Development-IV,SPRAY
20.5,49.8,5.8,12.2,20,11,14,Fruit Development-IV,SPRAY
39.2,56.3,5.5,21.9,16,3,14,Pink Bud,SKIP
25.7,47.7,7.5,9.6,18,7,14,Fruit Set,SPRAY
25.3,63.6,1.1,24.2,0,9,14,Fruit Development-II,SKIP
10.2,69.5,0.1,17.1,18,8,14,Fruit Development-I,SPRAY
15.8,36,1.4,15,8,12,14,Pre-Harvest,SPRAY
17,61.8,11.1,18.8,1,13,0,Harvest,SPRAY
-5,72.9,8.2,2.3,16,3,14,Pink Bud,SKIP
1.9,73.2,5.8,13.4,20,7,14,Fruit Set,SPRAY
39.1,75.6,3,15.4,20,8,14,Fruit Development-I,SKIP
12.5,49.2,7.3,0.6,17,14,21,Post-Harvest,SPRAY
39.5,70,6.7,8,20,15,21,Dormancy,SKIP
1.3,60.8,12.8,15.3,20,7,14,Fruit Set,SKIP
26.5,58.9,6.1,7,15,8,14,Fruit Development-I,SPRAY
22.1,30.3,8.5,10.3,18,10,14,Fruit Development-III,SPRAY
13.1,41.2,8.9,16.6,15,8,14,Fruit Development-I,SPRAY
23.3,62.9,0.8,14.1,17,5,14,Petal Fall,SPRAY
21.9,66,11.2,3.5,0,13,0,Harvest,SPRAY
39,22.9,3,9.2,15,11,14,Fruit Development-IV,SKIP
16.3,48.8,2.3,17.1,15,6,14,Fruitlet,SPRAY
20,53.7,5.6,8.8,1,2,14,Tight Cluster,SKIP
21.9,30.7,9,1.9,2,12,14,Pre-Harvest,SKIP
39.2,30.5,2.2,7.1,20,0,21,Delayed Dormancy,SKIP
20.6,45,3.4,6.8,16,2,14,Tight Cluster,SPRAY
27.5,68.9,1.5,12.9,9,12,14,Pre-Harvest,SPRAY
0.2,65,4.3,27.7,16,10,14,Fruit Development-III,SKIP
18.3,57.4,10.3,20.2,15,8,14,Fruit Development-I,SPRAY
23,36.4,3.5,22.4,1,2,14,Tight Cluster,SKIP
39.6,77.3,0.4,5.4,20,15,21,Dormancy,SKIP
28.5,62.1,0.3,26,10,1,14,Green Tip,SPRAY
-4.7,67.5,11.6,7.3,17,12,14,Pre-Harvest,SKIP
9.5,64.8,8.9,27.2,9,10,14,Fruit Development-III,SPRAY
-0.4,73.1,1.9,16.6,14,7,14,Fruit Set,SKIP
25.2,59.2,9.4,11.5,20,0,21,Delayed Dormancy,SPRAY
25.1,68.3,3.3,12.3,8,3,14,Pink Bud,SPRAY
13.8,68.9,10.3,16.1,9,12,14,Pre-Harvest,SPRAY
14.6,55.4,0.9,10.5,20,15,21,Dormancy,SPRAY
27,32.4,1.5,22,0,6,14,Fruitlet,SKIP
17.8,69.5,6.8,26,5,7,14,Fruit Set,SPRAY
16.9,53.4,9.8,0.9,18,8,14,Fruit Development-I,SPRAY
24.3,67.5,8.5,1.8,7,10,14,Fruit Development-III,SPRAY
18.6,41,6,11.4,20,5,14,Petal Fall,SPRAY
16.9,44.4,5.1,2.7,15,7,14,Fruit Set,SPRAY
26.4,56.4,7.6,10.6,16,8,14,Fruit Development-I,SPRAY
26.7,57,6.4,21.3,17,11,14,Fruit Development-IV,SPRAY
26,40.5,9,21.7,6,12,14,Pre-Harvest,SPRAY
29.3,39.2,3.8,2.3,16,6,14,Fruitlet,SPRAY
1.4,61.2,2,5.8,20,10,14,Fruit Development-III,SKIP
15.2,50.9,2.2,7.1,11,4,10,Flowering,SPRAY
38.4,20.7,0,13.5,20,3,14,Pink Bud,SPRAY
-0.4,58.2,2.6,2.6,15,11,14,Fruit Development-IV,SKIP
27.6,45.8,0.7,8.4,8,1,14,Green Tip,SPRAY
12.1,45.7,13.4,12.9,2,6,14,Fruitlet,SKIP
14.1,60.9,5.2,6.5,16,0,21,Delayed Dormancy,SPRAY
23.1,30.2,5.1,6.7,5,9,14,Fruit Development-II,SPRAY
16.3,50.5,8.9,19.8,9,7,14,Fruit Set,SPRAY
19.1,61.2,6.4,20.7,19,9,14,Fruit Development-II,SPRAY
39.3,45.1,6.5,14.3,20,15,21,Dormancy,SKIP
13.6,50.3,3.8,27.7,0,4,10,Flowering,SKIP
-2.3,75.3,13.4,20.1,13,13,0,Harvest,SKIP
25.7,62.6,9.8,18.4,18,8,14,Fruit Development-I,SPRAY
10.7,45.3,10.3,5.6,19,10,14,Fruit Development-III,SPRAY
0.5,27,8.1,21.1,20,10,14,Fruit Development-III,SKIP
-2.8,76.3,2.1,4.5,19,1,14,Green Tip,SKIP
38.7,24,3.9,14,20,0,21,Delayed Dormancy,SKIP
39.1,36.5,11.6,6.4,19,3,14,Pink Bud,SKIP
29,43.7,10.3,26.1,3,12,14,Pre-Harvest,SKIP
11.9,34.8,7.9,15.4,5,4,10,Flowering,SPRAY
12.6,30.8,11,9.4,14,14,21,Post-Harvest,SPRAY
0,72.9,3.6,5.4,20,14,21,Post-Harvest,SKIP
16.8,46.2,7.8,6.8,19,12,14,Pre-Harvest,SPRAY
24.3,41.4,7.1,2.7,19,10,14,Fruit Development-III,SPRAY
20.9,37.6,11.5,4.4,3,8,14,Fruit Development-I,SKIP
30,40.7,14,1.5,4,15,21,Dormancy,SKIP
16.3,52.5,4.2,17.8,20,1,14,Green Tip,SPRAY
16.4,49.7,1.4,11.9,11,14,21,Post-Harvest,SPRAY
26.5,62.8,2.9,8.5,0,13,0,Harvest,SPRAY
12.9,56.6,1.5,8.2,15,4,10,Flowering,SPRAY
29.9,41.8,10.9,11.2,20,10,14,Fruit Development-III,SPRAY
19.5,42.4,1.4,6,6,14,21,Post-Harvest,SPRAY
21.5,55.8,4.4,7.6,6,8,14,Fruit Development-I,SPRAY
23.2,50.7,8.1,18.2,15,3,14,Pink Bud,SPRAY
12.9,62,2.9,12.2,17,9,14,Fruit Development-II,SPRAY
14.9,48.5,5.1,6.6,15,12,14,Pre-Harvest,SPRAY
14,32.8,1.1,20.8,19,8,14,Fruit Development-I,SPRAY
39.2,20.2,13.2,6.9,14,7,14,Fruit Set,SKIP
15.4,37.4,8.8,27,1,7,14,Fruit Set,SKIP
22.3,55.8,4.1,22,2,1,14,Green Tip,SKIP
17.8,41.5,0.7,9.7,19,10,14,Fruit Development-III,SPRAY
28.4,48.2,5.2,16.6,18,3,14,Pink Bud,SPRAY
40,57,2.4,2.6,20,14,21,Post-Harvest,SKIP
27.5,60.3,3.4,15.3,19,11,14,Fruit Development-IV,SPRAY
38.4,63.1,13.4,17.2,19,5,14,Petal Fall,SPRAY
39.1,65.8,9.7,4.3,20,14,21,Post-Harvest,SKIP
26.9,39.2,7.9,5.5,16,10,14,Fruit Development-III,SPRAY
20.3,56.2,2.7,23.9,10,7,14,Fruit Set,SPRAY
-4.6,69.7,2.2,11.6,20,9,14,Fruit Development-II,SKIP
18.1,40.3,4.2,14.6,3,5,14,Petal Fall,SKIP
-3.1,48.8,3,11,17,4,10,Flowering,SKIP
18.4,68.5,5.5,18.3,13,0,21,Delayed Dormancy,SPRAY
38.9,65.7,4.1,9.8,15,6,14,Fruitlet,SKIP
18.7,58.7,5.4,15.4,20,15,21,Dormancy,SPRAY
15.3,61.6,4.6,0.8,10,14,21,Post-Harvest,SPRAY
13.2,48.2,6.2,8.5,5,1,14,Green Tip,SPRAY
30.5,64,13.6,16,0,12,14,Pre-Harvest,SKIP
-3,64.9,10.2,16,20,7,14,Fruit Set,SKIP
19,53.3,9.1,16.4,16,9,14,Fruit Development-II,SPRAY
15.8,63,13.9,19,7,2,14,Tight Cluster,SPRAY
38.2,47.9,5.4,24.6,19,6,14,Fruitlet,SPRAY
22.8,30.1,5.6,4.8,19,6,14,Fruitlet,SPRAY
39.1,75.4,3,18.1,15,13,0,Harvest,SKIP
-2.4,44,6.4,17,16,4,10,Flowering,SKIP
29.1,57.1,1.9,1.2,20,14,21,Post-Harvest,SPRAY
19.1,54,9.8,20.1,18,8,14,Fruit Development-I,SPRAY
16.3,54.8,3.6,16.2,19,8,14,Fruit Development-I,SPRAY
19.2,40,6.9,25.4,8,14,21,Post-Harvest,SPRAY
38.7,24.5,7.2,11.9,16,12,14,Pre-Harvest,SKIP
39.2,58.2,2,16.3,15,12,14,Pre-Harvest,SKIP
-1.7,48.3,4,8,15,11,14,Fruit Development-IV,SKIP
38.2,21.7,2.5,10.4,20,0,21,Delayed Dormancy,SPRAY
29.8,36.9,9.9,10.4,19,5,14,Petal Fall,SPRAY
39.3,58.4,12.2,11.8,20,15,21,Dormancy,SKIP
26,50.8,6.8,8.6,20,14,21,Post-Harvest,SPRAY
9.8,32.3,13.4,22.3,8,8,14,Fruit Development-I,SPRAY
23.5,47.8,2.9,0.6,19,12,14,Pre-Harvest,SPRAY
11.8,68.5,10,11.4,20,3,14,Pink Bud,SPRAY
38.4,61.6,11.9,0.2,20,6,14,Fruitlet,SPRAY
38.4,52.1,11.3,9.6,15,5,14,Petal Fall,SPRAY
26,34.2,6.9,4.6,1,13,0,Harvest,SPRAY
28.8,66.6,5.8,11.9,18,5,14,Petal Fall,SPRAY
28.6,69.7,11.8,27.7,7,9,14,Fruit Development-II,SPRAY
14.9,56.8,9.2,3.7,19,1,14,Green Tip,SPRAY
1.8,41.6,8.2,17.9,20,3,14,Pink Bud,SPRAY
38.8,42.8,0.1,27,16,9,14,Fruit Development-II,SKIP
38.5,76.4,8.2,16.6,20,14,21,Post-Harvest,SKIP
14.5,68.2,6.3,0.6,15,1,14,Green Tip,SPRAY
22.7,42.8,12.4,21.7,1,7,14,Fruit Set,SKIP
39.3,49.5,7.2,12.9,16,6,14,Fruitlet,SKIP
38.7,41.2,6.9,15.9,18,12,14,Pre-Harvest,SKIP
18.9,42,4,19.6,17,12,14,Pre-Harvest,SPRAY
28.8,65.8,8.5,14.2,19,11,14,Fruit Development-IV,SPRAY
25.1,51.9,4.2,1.6,11,14,21,Post-Harvest,SPRAY
25.7,59.5,3.1,21.8,15,7,14,Fruit Set,SPRAY
-0.7,68,9.2,25.3,20,0,21,Delayed Dormancy,SKIP
27.9,52.4,2.3,14.7,9,1,14,Green Tip,SPRAY
26.5,34.3,6.3,13,19,11,14,Fruit Development-IV,SPRAY
38.4,21.6,2.7,13.9,19,7,14,Fruit Set,SPRAY
16.3,65.6,8.3,21.5,15,2,14,Tight Cluster,SPRAY
-4.2,66.9,8.1,24.3,20,14,21,Post-Harvest,SKIP
27.7,43,7.6,19.4,11,15,21,Dormancy,SPRAY
12.2,61.1,2.8,1.7,18,9,14,Fruit Development-II,SPRAY
12.7,59.9,0.3,9.3,5,2,14,Tight Cluster,SPRAY
14.1,44.7,11,1.5,9,6,14,Fruitlet,SPRAY
38.7,72.6,1.7,22.7,19,13,0,Harvest,SKIP
25.5,47.1,4.6,3.9,1,11,14,Fruit Development-IV,SKIP
-4.9,27.5,10,7.9,19,1,14,Green Tip,SKIP
1.7,40.5,7.8,24.7,19,12,14,Pre-Harvest,SPRAY
19.8,53.1,1.3,9.2,15,8,14,Fruit Development-I,SPRAY
19.1,62,2.4,21.5,7,7,14,Fruit Set,SPRAY
13.1,60,8,12.2,15,7,14,Fruit Set,SPRAY
27.5,30.8,0.7,6.9,16,15,21,Dormancy,SPRAY
0.6,54.2,12.5,14.4,16,7,14,Fruit Set,SKIP
20.2,50.1,6.3,16.4,7,8,14,Fruit Development-I,SPRAY
1.8,23.5,1.8,20.8,20,4,10,Flowering,SPRAY
18.7,43.7,7.1,6,18,12,14,Pre-Harvest,SPRAY
15.9,56.2,3.5,25.1,3,1,14,Green Tip,SKIP
12.6,55.8,9.8,13.8,15,8,14,Fruit Development-I,SPRAY
18.4,51.2,8.6,7.4,4,14,21,Post-Harvest,SKIP
17.9,47.4,10,14.3,20,0,21,Delayed Dormancy,SPRAY
16.5,52.6,4.4,20,18,12,14,Pre-Harvest,SPRAY
39.2,75,4,5.6,18,9,14,Fruit Development-II,SKIP
-3.5,20.9,2.1,22.6,20,15,21,Dormancy,SKIP
-3.4,41.1,5.5,22.3,15,6,14,Fruitlet,SKIP
25,38.3,9.4,3.4,10,13,0,Harvest,SPRAY
39.4,46.1,8,8.4,20,0,21,Delayed Dormancy,SKIP
9.7,43.3,6.1,25.7,1,10,14,Fruit Development-III,SKIP
13.7,34.1,3.9,0.7,16,10,14,Fruit Development-III,SPRAY
21,38.4,12.1,11.7,9,14,21,Post-Harvest,SPRAY
0.1,45.6,2.6,3.2,20,14,21,Post-Harvest,SKIP
25.3,31,6.4,17.3,18,10,14,Fruit Development-III,SPRAY
22,54.3,8.5,2.6,18,1,14,Green Tip,SPRAY
20.7,55.7,6.7,3.2,20,15,21,Dormancy,SPRAY
22,33.3,10.6,4.8,16,11,14,Fruit Development-IV,SPRAY
28.9,63.1,5.3,14.9,18,8,14,Fruit Development-I,SPRAY
16.7,36.2,6.3,15.1,12,15,21,Dormancy,SPRAY
0.9,61.5,7,2.9,20,0,21,Delayed Dormancy,SKIP
16.2,41.2,12.3,0.8,6,7,14,Fruit Set,SPRAY
38.2,43.2,10.8,15.1,17,12,14,Pre-Harvest,SPRAY
27.9,62.9,5.5,2.9,15,9,14,Fruit Development-II,SPRAY
13.8,34.8,3,20.2,15,7,14,Fruit Set,SPRAY
27.7,66.9,6.4,20.2,20,3,14,Pink Bud,SPRAY
18.5,51.2,2.5,4.8,20,4,10,Flowering,SPRAY
38.9,68.6,9.5,10.1,17,9,14,Fruit Development-II,SKIP
18.8,58.9,1.8,17.5,10,15,21,Dormancy,SPRAY
23.1,31.4,9.3,15.7,12,4,10,Flowering,SPRAY
23.7,44.5,2.5,5.3,20,15,21,Dormancy,SPRAY
0.9,21.5,0.6,5.8,20,14,21,Post-Harvest,SKIP
22.2,44.6,10,19.6,8,7,14,Fruit Set,SPRAY
16.1,52.3,13,12.3,4,5,14,Petal Fall,SPRAY
29.6,59.3,9.7,19.3,20,14,21,Post-Harvest,SPRAY
40,44.1,0.1,27.1,20,0,21,Delayed Dormancy,SKIP
27.8,34.8,13.5,22,5,4,10,Flowering,SPRAY
39.4,54.6,2.5,11.2,17,3,14,Pink Bud,SKIP
9.3,62.5,11.9,3.2,0,6,14,Fruitlet,SKIP
14.5,34.3,3.4,21.3,17,1,14,Green Tip,SPRAY
29.9,33.9,13.1,21.8,8,0,21,Delayed Dormancy,SPRAY
-3.4,42.9,8.6,16,17,2,14,Tight Cluster,SKIP
18.3,43.6,7.1,19.3,1,13,0,Harvest,SPRAY
16.5,54.2,2.8,9.7,6,2,14,Tight Cluster,SPRAY
21.2,40.9,9.1,11.5,20,15,21,Dormancy,SPRAY
25.5,49.3,0.1,5.1,16,11,14,Fruit Development-IV,SPRAY
10.4,55.1,4.8,10.6,19,2,14,Tight Cluster,SPRAY
27.5,44.1,3,26,10,0,21,Delayed Dormancy,SPRAY
29.6,31.2,6.6,13,17,12,14,Pre-Harvest,SPRAY
16.9,33.7,13.7,9.1,0,0,21,Delayed Dormancy,SKIP
23.3,51.3,7.7,16.7,20,9,14,Fruit Development-II,SPRAY
16.9,60.3,6.8,12.5,6,14,21,Post-Harvest,SPRAY
11.7,46.9,10.2,23.3,5,1,14,Green Tip,SPRAY
19,34.1,11.2,0.4,4,9,14,Fruit Development-II,SPRAY
28.2,44.8,12.3,3.3,6,15,21,Dormancy,SPRAY
39.7,44.9,0.8,23,18,6,14,Fruitlet,SKIP
19.5,44.8,3.6,10.4,17,1,14,Green Tip,SPRAY
19,39.3,5.5,10.7,0,5,14,Petal Fall,SKIP
24.6,57.4,10.3,19.8,9,9,14,Fruit Development-II,SPRAY
9.9,66.4,9.3,24.9,1,13,0,Harvest,SPRAY
15.2,55.9,2.1,15.1,6,13,0,Harvest,SPRAY
18.8,33.5,13.1,7.2,9,5,14,Petal Fall,SPRAY
19.8,37.4,0.7,13.1,1,4,10,Flowering,SKIP
27.1,31.8,13.2,0.2,7,9,14,Fruit Development-II,SPRAY
11.8,41.3,11.2,5,6,9,14,Fruit Development-II,SPRAY
13.5,38,1,9.1,12,13,0,Harvest,SPRAY
11,45.3,12.2,16.8,2,5,14,Petal Fall,SKIP
19.1,54.2,4.1,7.8,15,11,14,Fruit Development-IV,SPRAY
39.2,63.4,0.6,9.8,19,12,14,Pre-Harvest,SKIP
19.4,65.2,3.5,3.2,20,8,14,Fruit Development-I,SPRAY
29.3,48,7,21.2,17,12,14,Pre-Harvest,SPRAY
38.5,58.3,2.6,15.2,20,15,21,Dormancy,SKIP
29.4,56.7,13.2,18.3,4,7,14,Fruit Set,SPRAY
26.8,54.5,0.7,8.4,17,11,14,Fruit Development-IV,SPRAY
39,42.4,3.3,23.6,15,6,14,Fruitlet,SKIP
-1.4,67.6,7.9,7.8,19,7,14,Fruit Set,SKIP
16.3,68.6,7.6,10.9,20,14,21,Post-Harvest,SPRAY
14.6,38,1.4,15,1,13,0,Harvest,SPRAY
11.2,58.7,0.2,3.2,18,8,14,Fruit Development-I,SPRAY
28.4,62.1,10.2,18.3,17,12,14,Pre-Harvest,SPRAY
30.9,44.3,5.5,9.4,1,2,14,Tight Cluster,SKIP
-0.1,46.4,8.6,18.7,19,2,14,Tight Cluster,SKIP
28,55.7,1.4,7.9,9,5,14,Petal Fall,SPRAY
14.5,58.6,0.2,3.5,4,7,14,Fruit Set,SPRAY
-1.7,79.9,2.2,27.9,16,12,14,Pre-Harvest,SKIP
11.1,62,3.4,11.7,17,0,21,Delayed Dormancy,SPRAY
21.6,64.5,12,5.9,2,2,14,Tight Cluster,SKIP
28.8,31.2,13.5,16.2,6,8,14,Fruit Development-I,SPRAY
38.1,69.6,8.4,21.5,18,10,14,Fruit Development-III,SPRAY
12.5,48.7,4,14.8,0,4,10,Flowering,SKIP
18.4,69.1,3.4,6.9,4,6,14,Fruitlet,SPRAY
12.3,63.4,9.9,14.1,15,10,14,Fruit Development-III,SPRAY
15,46.1,6.4,1.2,15,12,14,Pre-Harvest,SPRAY
39,68.5,5,22.1,20,10,14,Fruit Development-III,SKIP
39.5,41.8,5.1,5.8,17,12,14,Pre-Harvest,SKIP
12.8,30.9,9.3,0.5,16,12,14,Pre-Harvest,SPRAY
38.5,63.6,4.7,22.4,19,13,0,Harvest,SPRAY
30.2,45.8,9.3,3.6,12,0,21,Delayed Dormancy,SPRAY
17.1,30.2,6.2,4.3,20,15,21,Dormancy,SPRAY
30.7,32.1,8.7,23.6,7,7,14,Fruit Set,SPRAY
30.9,58,8,21.6,2,11,14,Fruit Development-IV,SKIP
19.6,53.6,4.3,1.5,20,14,21,Post-Harvest,SPRAY
12.9,47.3,9.8,16.5,0,11,14,Fruit Development-IV,SKIP
38.8,67.2,3.5,12.5,1,13,0,Harvest,SKIP
39.5,34.3,12.7,12.8,15,6,14,Fruitlet,SKIP
26.3,30.6,9.8,3.4,2,5,14,Petal Fall,SKIP
22,39.2,1.2,2.8,10,9,14,Fruit Development-II,SPRAY
39.6,65.1,5.6,10.4,17,9,14,Fruit Development-II,SKIP
15.1,32.2,1,15.3,19,7,14,Fruit Set,SPRAY
27.9,34.3,1.2,19.1,17,7,14,Fruit Set,SPRAY
38.6,45.3,13.3,16.6,12,13,0,Harvest,SKIP
27.9,63.5,6.8,16.5,3,9,14,Fruit Development-II,SKIP
25.6,63.5,0.9,7.7,5,15,21,Dormancy,SKIP
13.7,64.7,13.2,14.4,9,11,14,Fruit Development-IV,SPRAY
15.8,67.5,2,8.6,18,10,14,Fruit Development-III,SPRAY
26.6,68.5,3.8,20.5,15,8,14,Fruit Development-I,SPRAY
38.5,38.9,9.4,2.5,16,3,14,Pink Bud,SPRAY
18.4,56.9,10.8,0.7,20,5,14,Petal Fall,SPRAY
39.7,75.3,4.5,13.5,14,7,14,Fruit Set,SKIP
38.7,38.8,2.9,27.2,20,2,14,Tight Cluster,SKIP
16.9,53.2,4.6,11.5,0,12,14,Pre-Harvest,SKIP
-3.9,27.3,8.7,5.6,19,2,14,Tight Cluster,SKIP
28.4,48.7,10.3,14.5,20,10,14,Fruit Development-III,SPRAY
38.8,61.3,3.1,26,10,4,10,Flowering,SKIP
39.8,74.3,0.2,9.2,18,9,14,Fruit Development-II,SKIP
-3.8,42.6,7.9,23.8,15,5,14,Petal Fall,SKIP
17.5,59.6,7.3,14.6,7,12,14,Pre-Harvest,SPRAY
-0.6,33.8,4.2,1.3,18,11,14,Fruit Development-IV,SKIP
-0.9,49.6,6.9,27.1,15,6,14,Fruitlet,SKIP
23.8,56.2,7,16.5,20,0,21,Delayed Dormancy,SPRAY
16.3,58.8,3.3,13.6,15,3,14,Pink Bud,SPRAY
20.9,35.6,8.1,7.7,20,6,14,Fruitlet,SPRAY
-1.5,44.1,7.1,3.2,17,6,14,Fruitlet,SKIP
22.3,42,5.3,17.8,20,0,21,Delayed Dormancy,SPRAY
11.7,66.1,4.9,10,19,7,14,Fruit Set,SPRAY
11.8,36.3,9.1,5.6,17,4,10,Flowering,SPRAY
38.1,58.3,11.6,24,17,5,14,Petal Fall,SPRAY
0.2,54.1,11.1,12.6,14,4,10,Flowering,SKIP
1.1,27.7,2.1,5.8,14,10,14,Fruit Development-III,SKIP
1.7,32.9,10.1,19.6,20,15,21,Dormancy,SPRAY
26.6,42.3,5.4,14.9,1,13,0,Harvest,SPRAY
16.3,55.7,2.3,22.8,10,8,14,Fruit Development-I,SPRAY
-3.1,74.1,9.2,8.1,18,3,14,Pink Bud,SKIP
38.6,42.5,9,22.7,20,14,21,Post-Harvest,SKIP
39.1,39.5,2.8,2.1,19,7,14,Fruit Set,SKIP
1.9,64.6,7.5,19.1,17,2,14,Tight Cluster,SPRAY
29.8,55.4,10.1,13.9,15,5,14,Petal Fall,SPRAY
20.9,61.6,13.5,14.3,7,15,21,Dormancy,SPRAY
27,54.7,8.4,13.6,20,9,14,Fruit Development-II,SPRAY
29.2,32.7,13.7,16.2,2,5,14,Petal Fall,SKIP
-0.1,55.6,0.4,8.8,15,13,0,Harvest,SKIP
20.2,35.6,4.4,5.4,17,5,14,Petal Fall,SPRAY
22.2,51,2.6,4,0,13,0,Harvest,SPRAY
10.5,33.4,12.4,10.8,3,1,14,Green Tip,SKIP
12.8,55,6.3,8.2,16,3,14,Pink Bud,SPRAY
16.2,56.2,3.5,16.4,15,6,14,Fruitlet,SPRAY
38.9,20.9,6.2,20.1,20,14,21,Post-Harvest,SKIP
13.2,59.6,8.5,7.9,19,11,14,Fruit Development-IV,SPRAY
38.6,46,10.7,4,20,8,14,Fruit Development-I,SKIP
29.4,36.8,9.6,21.5,20,0,21,Delayed Dormancy,SPRAY
38.5,25.9,9.3,0.4,17,7,14,Fruit Set,SPRAY
38.7,60.6,1.1,11.8,18,2,14,Tight Cluster,SKIP
17.9,53.7,1.1,4.1,5,4,10,Flowering,SPRAY
1.5,49.7,0.7,19.8,17,6,14,Fruitlet,SPRAY
39.1,67.4,1.8,24,17,7,14,Fruit Set,SKIP
15.4,51.7,1,10,9,10,14,Fruit Development-III,SPRAY
38.8,60.3,5.7,19.8,17,9,14,Fruit Development-II,SKIP
-2,76.7,2.8,12.4,9,13,0,Harvest,SKIP
39.3,64.8,3.4,18.5,20,10,14,Fruit Development-III,SKIP
26.6,46.9,12.4,3.6,4,3,14,Pink Bud,SPRAY
28.3,56.9,10.6,20.4,20,0,21,Delayed Dormancy,SPRAY
23.4,37.9,4.9,8.4,0,2,14,Tight Cluster,SKIP
15.2,63,4.4,12.6,9,9,14,Fruit Development-II,SPRAY
20.2,46.3,1.8,16.6,20,6,14,Fruitlet,SPRAY
17.6,49.6,5.3,13.1,20,0,21,Delayed Dormancy,SPRAY
39.7,76.9,9.8,2.7,19,2,14,Tight Cluster,SKIP
38.4,63.2,13.6,8.3,20,9,14,Fruit Development-II,SPRAY
-1.7,52.6,4.8,9,17,3,14,Pink Bud,SKIP
25.4,45.6,2.2,26,8,2,14,Tight Cluster,SPRAY
11,39.3,4.4,0.6,16,7,14,Fruit Set,SPRAY
18.5,61.7,6.4,9.6,16,12,14,Pre-Harvest,SPRAY
12.7,44.5,6.2,14.6,10,5,14,Petal Fall,SPRAY
19.4,59.8,10.6,3.3,15,9,14,Fruit Development-II,SPRAY
16.7,60.6,1.5,0.1,4,12,14,Pre-Harvest,SPRAY
0.1,64.4,11.1,5.1,12,13,0,Harvest,SKIP
9.4,34.2,3.7,18.5,6,0,21,Delayed Dormancy,SPRAY
22.8,30.6,5.1,3.8,20,14,21,Post-Harvest,SPRAY
29.8,55.5,8.2,18.5,20,0,21,Delayed Dormancy,SPRAY
16.5,67.2,9.2,21.7,15,14,21,Post-Harvest,SPRAY
25.7,44.3,10.3,1.8,9,2,14,Tight Cluster,SPRAY
12.9,30.2,11,14.2,10,5,14,Petal Fall,SPRAY
27,60.4,5.2,5,20,5,14,Petal Fall,SPRAY
10.4,65.5,4.1,1.5,6,4,10,Flowering,SPRAY
-0.4,50.9,11.4,9.3,14,3,14,Pink Bud,SKIP
38.1,71.1,11.1,7.4,20,14,21,Post-Harvest,SPRAY
18.5,46,5.8,10.1,16,1,14,Green Tip,SPRAY
26.7,63.5,12.3,8.1,0,11,14,Fruit Development-IV,SKIP
26.8,49.6,10.1,12.7,5,2,14,Tight Cluster,SPRAY
-3.3,21.9,7.5,9.3,20,14,21,Post-Harvest,SKIP
24.9,40.9,8.6,8.1,15,9,14,Fruit Development-II,SPRAY
11,46.9,10.7,0.9,20,4,10,Flowering,SPRAY
38.3,64.9,4.3,12.7,20,15,21,Dormancy,SPRAY
24.6,53,10.4,4.2,5,8,14,Fruit Development-I,SPRAY
10.2,47.2,11.3,12.9,4,4,10,Flowering,SPRAY
39.3,37.4,3.1,0.6,14,10,14,Fruit Development-III,SKIP
10.9,34.8,9.9,9,18,5,14,Petal Fall,SPRAY
22.8,49.5,10.1,12.9,2,9,14,Fruit Development-II,SKIP
28.2,48.9,1.3,3.8,10,7,14,Fruit Set,SPRAY
39.8,37.4,1.8,5.3,19,11,14,Fruit Development-IV,SKIP
10.7,55.9,3.7,7.6,17,7,14,Fruit Set,SPRAY
39.1,22.6,11.8,16.8,19,3,14,Pink Bud,SKIP
9.9,34.8,0.2,6.1,0,0,21,Delayed Dormancy,SKIP
-1,77.6,1.1,25.6,16,2,14,Tight Cluster,SKIP
18,44.1,5.8,3.2,20,12,14,Pre-Harvest,SPRAY
28.3,46.5,9.8,14.7,20,15,21,Dormancy,SPRAY
14.2,62.2,6.6,6.5,2,4,10,Flowering,SKIP
-1.5,45.2,7.9,10.2,20,0,21,Delayed Dormancy,SKIP
